Date,Title,Kicker,Image,Link,Word_Count_Title,Word_Count_Kicker,Character_Count_Title,Character_Count_Kicker,Capital_Words_Kicker,Sentiment_Title,Sentiment_Kicker,Keyword_Frequency_Title,Keyword_Frequency_Kicker,Readability_Score_Title,Readability_Score_Kicker,Title_Complexity
2025-02-20,‘KNOW YOUR PLAY’,Responsible Online Gaming Association launches new campaign on responsible gaming for college students,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/17/72627/1739803781-juego-online-generica.jpg,https://www.yogonet.com/international/news/2025/02/20/95647-responsible-online-gaming-association-launches-new-campaign-on-responsible-gaming-for-college-students,3,13,16,102,"['Responsible', 'Online', 'Gaming', 'Association']",0.0,0.1787878787878788,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 1, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 2, 'new': 1}",0.0,0.0,4.666666666666667
2025-02-18,FOOTBALL AND TENNIS PROVIDE 61% ALERTS,"IBIA's 2024 integrity report reveals 219 suspicious betting alerts in the year, up 17% from 2023",https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/14/72577/1739537900-ibia-reporte-anual-grafico-2024.jpg,https://www.yogonet.com/international/news/2025/02/18/95423-ibia-39s-2024-integrity-report-reveals-219-suspicious-betting-alerts-in-the-year-up-17-from-2023,6,16,38,96,[],0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 1, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 0, 'the': 1, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.5
2025-02-13,$5.39B SPENT ON UNREGULATED GAMBLING,BGC chief calls for industry collaboration to tackle black market gambling at GAMLG event,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/14/72578/1739537900-bgc-ceo-grainne-hurst-gamlg.jpg,https://www.yogonet.com/international/news/2025/02/13/95021-bgc-chief-calls-for-industry-collaboration-to-tackle-black-market-gambling-at-gamlg-event,5,14,36,89,[],-0.1,-0.16666666666666666,"{'to': 0, 'in': 0, 'of': 0, 'on': 1, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 1, 'march': 0}","{'to': 1, 'in': 0, 'for': 1, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",49.48000000000002,0.0,6.4
2025-02-13,COULD COST U.S. STATES $1 TRILLION BY 2028,"Casino leaders form coalition to oppose iGaming, share report warning about ""economic and social dangers""",https://imagenesyogonet.b-cdn.net/data/imagenes/2022/10/24/50085/1666637459-juego-online-generica-17-apuestas.jpg,https://www.yogonet.com/international/news/2025/02/13/95002-casino-leaders-form-coalition-to-oppose-igaming-share-report-warning-about-34economic-and-social-dangers-34,8,15,42,105,['Casino'],0.0,0.11666666666666667,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 1, 'gaming': 0, 'new': 0}",118.17500000000001,0.0,4.375
2025-02-10,AHEAD OF BGC’S AGM,UK Gambling Minister visits London’s landmark Hippodrome Casino amid sector reform talks,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/10/72436/1739198859-baroness-twycross-hippodrome-casino.jpg,https://www.yogonet.com/international/news/2025/02/10/94665-uk-gambling-minister-visits-londons-landmark-hippodrome-casino-amid-sector-reform-talks,4,12,18,88,"['Gambling', 'Minister', 'Hippodrome', 'Casino']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 1, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,3.75
2025-02-07,AN INCREASE OF 65.18 POINTS,AGEM Index sees 4.2% increase in January with Aristocrat as the largest positive contributor,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/07/72393/1738936149-agem-index-2025-enero.jpg,https://www.yogonet.com/international/news/2025/02/07/94393-agem-index-sees-42-increase-in-january-with-aristocrat-as-the-largest-positive-contributor,5,14,27,92,"['Index', 'January', 'Aristocrat']",0.0,0.22727272727272727,"{'to': 0, 'in': 0, 'of': 1, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 0, 'the': 1, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",100.24000000000002,17.382142857142867,4.6
2025-01-29,CHANGES IN MANAGEMENT,Dutch Online Gambling Association's Acting Director Eric Konings steps down,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/07/01/65702/1719842423-eric-konings-interim-director-noga.jpg,https://www.yogonet.com/international/news/2025/01/29/93407-dutch-online-gambling-association-39s-acting-director-eric-konings-steps-down,3,10,21,75,"['Dutch', 'Online', 'Gambling', 'Acting', 'Director', 'Eric', 'Konings']",0.0,-0.07777777777777779,"{'to': 0, 'in': 1, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,6.333333333333333
2025-01-27,EGMS SHOWED HIGHEST LEVEL OF RISK,GambleAware report suggest UK white paper measures do not go far enough to reduce player harm,https://imagenesyogonet.b-cdn.net/data/imagenes/2019/07/10/26512/1625331722-ukgc-gamble-aware-research.jpg,https://www.yogonet.com/international/news/2025/01/27/92930-gambleaware-report-suggest-uk-white-paper-measures-do-not-go-far-enough-to-reduce-player-harm,6,16,33,93,[],0.0,0.03333333333333333,"{'to': 0, 'in': 0, 'of': 1, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,4.666666666666667
2025-01-16,NEW APPOINTMENT,Arizona Indian Gaming Association appoints Kasey Velasquez as its new Chairman,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/01/15/71496/1736948503-kasey-velasquez-chairman-arizona-indian-gaming-association.jpg,https://www.yogonet.com/international/news/2025/01/16/91907-arizona-indian-gaming-association-appoints-kasey-velasquez-as-its-new-chairman,2,11,15,78,"['Arizona', 'Indian', 'Gaming', 'Association', 'Kasey', 'Velasquez', 'Chairman']",0.13636363636363635,0.13636363636363635,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 1, 'new': 1}",0.0,0.0,7.0
2025-01-07,A DROP OF 79.54 POINTS,AGEM Index sees 4.8% decrease in December as seven companies post stock-price drops,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/01/07/71239/1736263547-agem-index-2024-diciembre.jpg,https://www.yogonet.com/international/news/2025/01/07/91040-agem-index-sees-48-decrease-in-december-as-seven-companies-post-stockprice-drops,5,13,22,83,"['Index', 'December']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 1, 'on': 0, 'for': 0, 'a': 1, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",134.08000000000004,43.963076923076954,3.6
2024-12-19,LEOVEGAS TO CONTRIBUTE TO EGBA'S INITIATIVES,EGBA welcomes LeoVegas Group as its newest member,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/12/17/70991/1734462235-leovegas-egba.jpg,https://www.yogonet.com/international/news/2024/12/19/89003-egba-welcomes-leovegas-group-as-its-newest-member,6,8,44,49,['Group'],0.0,0.0,"{'to': 2, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,6.5
2025-03-06,COMPLAINT TO THE ATTORNEY GENERAL'S OFFICE,Mexican Football Federation announces measures to tackle illegal betting and match fixing,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/03/04/73133/1741088715-federacion-mexicana-de-futbol-sede-principal.jpg,https://www.yogonet.com/international/news/2025/03/06/97280-mexican-football-federation-announces-measures-to-tackle-illegal-betting-and-match-fixing,6,12,42,89,"['Mexican', 'Football', 'Federation']",-0.12499999999999999,-0.25,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 1, 'gaming': 0, 'new': 0}",0.0,0.0,6.166666666666667
2025-03-06,SMALLER OPERATORS FORCED TO ADAPT,Australian Football League's gambling revenue demands could push bookmakers toward risky incentives,https://imagenesyogonet.b-cdn.net/data/imagenes/2023/09/21/57887/1695317488-afl-australian-football-league-generica.jpg,https://www.yogonet.com/international/news/2025/03/06/97192-australian-football-league-39s-gambling-revenue-demands-could-push-bookmakers-toward-risky-incentives,5,12,33,99,"['Australian', 'Football']",-0.15000000000000002,0.0,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.8
2025-03-05,TAX REVENUE SURGES ON HIGHER RATE,Ohio sports betting grows 15.9% to $8.9 billion in 2024,https://imagenesyogonet.b-cdn.net/data/imagenes/2023/03/16/53000/1678980947-apuestas-deportivas-generica-29.jpg,https://www.yogonet.com/international/news/2025/03/05/97086-ohio-sports-betting-grows-159-to-89-billion-in-2024,6,10,33,55,['Ohio'],0.25,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 1, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 1, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",0.0,117.16000000000003,4.666666666666667
2025-03-04,TRAILING ONLY GOOGLE,"Brazil's legal betting market surges with 1.7 billion hits on bet.br domain, overtake YouTube and Instagram in online traffic",https://imagenesyogonet.b-cdn.net/data/imagenes/2024/04/02/63048/1712068638-brazil-keyboard-flag.jpg,https://www.yogonet.com/international/news/2025/03/04/96974-brazil-39s-legal-betting-market-surges-with-17-billion-hits-on-betbr-domain-overtake-youtube-and-instagram-in-online-traffic,3,19,20,125,['Instagram'],0.0,0.2,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 1, 'gaming': 0, 'new': 0}",0.0,41.350394736842105,6.0
2025-03-06,REVENUE HITS $84.1 MILLION,Arizona sports betting hits record $897.6 million in wagers in November,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/11/06/69753/1730906583-apuestas-deportivas-generica-40.jpg,https://www.yogonet.com/international/news/2025/03/06/96654-arizona-sports-betting-hits-record-8976-million-in-wagers-in-november,4,11,26,71,"['Arizona', 'November']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 1, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 2, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",75.87500000000001,49.54272727272729,5.75
2025-02-27,ITALIAN FOOTBALL EYES BETTING REVENUE,"Italy reportedly moving to lift betting sponsorship ban, boosting Serie A Club revenues",https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/26/72947/1740593900-inter-milan-lazio-liga-italia-serie-a.jpg,https://www.yogonet.com/international/news/2025/02/27/96558-italy-reportedly-moving-to-lift-betting-sponsorship-ban-boosting-serie-a-club-revenues,5,13,37,87,"['Italy', 'Serie', 'A', 'Club']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,6.6
2025-02-25,ONLY TO OPERATE WITHIN THE STATE,Federal Supreme Court confirms Rio-only betting restrictions for operators licensed by Loterj,https://imagenesyogonet.b-cdn.net/data/imagenes/2021/07/01/37369/1625375221-vista-rio-janeiro-cristo-redentor.jpg,https://www.yogonet.com/international/news/2025/02/25/96310-federal-supreme-court-confirms-rioonly-betting-restrictions-for-operators-licensed-by-loterj,6,12,32,93,"['Federal', 'Supreme', 'Court', 'Loterj']",0.0,0.0,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 1, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,4.5
2025-02-24,TO EASE $12.9B FISCAL DEFICIT,Hong Kong weighs legalising $6.7 billion basketball betting market to boost revenue,https://imagenesyogonet.b-cdn.net/data/imagenes/2018/10/19/21842/1625250003-nba-jugadores-02.jpg,https://www.yogonet.com/international/news/2025/02/24/96196-hong-kong-weighs-legalising-67-billion-basketball-betting-market-to-boost-revenue,5,12,29,83,"['Hong', 'Kong']",0.0,0.0,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",66.40000000000003,46.60500000000002,5.0
2025-02-25,HIGHEST TOTAL SINCE MARKET LAUNCH,Massachusetts’ sports betting revenue soars to $96.4 million in January,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/11/06/69753/1730906583-apuestas-deportivas-generica-40.jpg,https://www.yogonet.com/international/news/2025/02/25/96187-massachusetts-sports-betting-revenue-soars-to-964-million-in-january,5,10,33,71,"['Massachusetts’', 'January']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 1, 'in': 1, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",0.0,44.405,5.8
2025-02-19,"OVER 456,000 BETS WERE PLACED",Oregon bettors wager record-breaking $8.26 million on Super Bowl LIX,https://imagenesyogonet.b-cdn.net/data/imagenes/2022/10/11/49562/1665516315-oregon-lottery-generica.jpg,https://www.yogonet.com/international/news/2025/02/19/95644-oregon-bettors-wager-recordbreaking-826-million-on-super-bowl-lix,5,10,29,68,"['Oregon', 'Super', 'Bowl']",0.0,0.3333333333333333,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,44.405,5.0
2025-02-18,A 20.4% INCREASE FROM LAST YEAR’S HIGH,Pennsylvania sets state Super Bowl betting record with $101.5 million in wagers,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/12/72502/1739368453-super-bowl-lix.jpg,https://www.yogonet.com/international/news/2025/02/18/95546-pennsylvania-sets-state-super-bowl-betting-record-with-1015-million-in-wagers,7,12,38,79,"['Pennsylvania', 'Super', 'Bowl']",0.08,0.3333333333333333,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 1, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",103.04428571428575,53.655,4.571428571428571
2025-02-18,COULD GENERATE MORE THAN $128M IN TAXES,Calls for legalizing basketball betting in Hong Kong resurface amid budget discussions,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/10/21/69209/1729534077-nba-jugadores-celtics-thunder.jpg,https://www.yogonet.com/international/news/2025/02/18/95532-calls-for-legalizing-basketball-betting-in-hong-kong-resurface-amid-budget-discussions,7,12,39,86,"['Calls', 'Hong', 'Kong']",0.5,0.0,"{'to': 0, 'in': 1, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 1, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,4.714285714285714
2025-02-14,CAOLAB ANNOUNCEMENT,Online sports betting authorized in Buenos Aires lottery agencies,https://imagenesyogonet.b-cdn.net/data/imagenes/2020/07/17/32079/1625354043-agencia-loteria-provincia-buenos-aires-02.jpg,https://www.yogonet.com/international/news/2025/02/14/95020-online-sports-betting-authorized-in-buenos-aires-lottery-agencies,2,9,19,65,"['Online', 'Buenos', 'Aires']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,9.0
2025-02-12,"GGR HITS $247 MILLION, UP 16.7% Y-O-Y","New York sports betting hits record $2.48 billion in January, led by FanDuel",https://imagenesyogonet.b-cdn.net/data/imagenes/2024/10/15/68940/1728996020-espn-bet-new-york.jpg,https://www.yogonet.com/international/news/2025/02/12/94906-new-york-sports-betting-hits-record-248-billion-in-january-led-by-fanduel,7,13,37,76,"['New', 'York', 'January,']",0.0,0.13636363636363635,"{'to': 0, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 1}",115.13000000000002,76.50153846153849,4.428571428571429
2025-02-12,A TOTAL OF 37 SITES AUTHORIZED,Brazil's Secretariat of Prizes and Betting issues 21 new definitive authorizations for operators,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/08/21/67087/1724244717-ministerio-hacienda-brasil-04.jpg,https://www.yogonet.com/international/news/2025/02/12/94883-brazil-39s-secretariat-of-prizes-and-betting-issues-21-new-definitive-authorizations-for-operators,6,13,30,96,"['Secretariat', 'Prizes', 'Betting']",0.0,0.13636363636363635,"{'to': 0, 'in': 0, 'of': 1, 'on': 0, 'for': 0, 'a': 1, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 1, 'gambling': 0, 'the': 0, 'of': 1, 'betting': 1, 'and': 1, 'gaming': 0, 'new': 1}",0.0,0.0,4.166666666666667
2025-02-12,WAGERS DROP TO $151.6 MILLION,Nevada sportsbooks win record $22.1 million on Super Bowl despite betting decline,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/12/72502/1739368453-super-bowl-lix.jpg,https://www.yogonet.com/international/news/2025/02/12/94875-nevada-sportsbooks-win-record-221-million-on-super-bowl-despite-betting-decline,5,12,29,81,"['Nevada', 'Super', 'Bowl']",0.0,0.5666666666666667,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 1, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",100.24000000000002,39.55500000000001,5.0
2025-02-10,CURRENTLY LIMITED TO TRIBAL LAND,Wisconsin Policy Forum report warns of negative side effects of sports betting expansion,https://imagenesyogonet.b-cdn.net/data/imagenes/2024/11/06/69753/1730906583-apuestas-deportivas-generica-40.jpg,https://www.yogonet.com/international/news/2025/02/10/94653-wisconsin-policy-forum-report-warns-of-negative-side-effects-of-sports-betting-expansion,5,13,32,88,"['Wisconsin', 'Policy', 'Forum']",-0.07142857142857142,-0.3,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 2, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.6
2025-02-05,NO OBJECTIONS TO SPORTS BETTING LEGISLATION,"Governor Abbott signals support for online sports betting in Texas, but legislative hurdles remain",https://imagenesyogonet.b-cdn.net/data/imagenes/2022/10/26/50125/1666788001-greg-abbott-gobernador-texas.jpg,https://www.yogonet.com/international/news/2025/02/05/94164-governor-abbott-signals-support-for-online-sports-betting-in-texas-but-legislative-hurdles-remain,6,14,43,98,"['Governor', 'Abbott', 'Texas,']",0.0,0.0,"{'to': 1, 'in': 0, 'of': 0, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 1, 'for': 1, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 1, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,6.333333333333333
2025-02-05,TO TAKE PLACE ON FEBRUARY 9,AGA estimates Americans will legally wager a record $1.39 billion on Super Bowl LIX,https://imagenesyogonet.b-cdn.net/data/imagenes/2025/02/05/72319/1738761888-caesars-superdome-new-orleans-louisiana.jpg,https://www.yogonet.com/international/news/2025/02/05/94160-aga-estimates-americans-will-legally-wager-a-record-139-billion-on-super-bowl-lix,6,14,27,83,"['Americans', 'Super', 'Bowl']",0.0,0.26666666666666666,"{'to': 1, 'in': 0, 'of': 0, 'on': 1, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 0, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,35.5107142857143,3.6666666666666665
2025-02-04,NO EVIDENCE OF GAME-FIXING,MLB umpire Pat Hoberg fired over gambling violations,https://imagenesyogonet.b-cdn.net/data/imagenes/2021/02/10/35019/1625365804-mlb-partido-generica.jpg,https://www.yogonet.com/international/news/2025/02/04/94078-mlb-umpire-pat-hoberg-fired-over-gambling-violations,4,8,26,52,"['Pat', 'Hoberg']",0.0,0.0,"{'to': 0, 'in': 0, 'of': 1, 'on': 0, 'for': 0, 'a': 0, 'and': 0, 'million': 0, 'gambling': 0, 'march': 0}","{'to': 0, 'in': 0, 'for': 0, 'gambling': 1, 'the': 0, 'of': 0, 'betting': 0, 'and': 0, 'gaming': 0, 'new': 0}",0.0,0.0,5.75
